Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-09-07 00:01:05,518.67,642.17,1582.67,1392.9,14.62,21.6,555.82,2387.98,9057.05,1.3,47.17,522.72,2387.99,8138.1,8.4157,0.03,390,2388,100.0,39.2,23.5418
2000-09-08 00:01:05,491.19,607.04,1479.52,1235.25,9.35,13.64,335.66,2323.87,8725.2,1.08,44.04,315.95,2388.04,8061.72,9.1791,0.02,362,2324,100.0,24.4,14.8845
2000-09-09 00:01:05,445.0,549.03,1346.95,1116.06,3.91,5.71,138.79,2211.97,8321.37,1.02,41.92,130.6,2388.07,8092.29,9.3173,0.02,331,2212,100.0,10.56,6.4103
2000-09-10 00:01:05,518.67,641.97,1581.5,1397.96,14.62,21.6,555.5,2388.06,9054.82,1.3,47.18,523.86,2388.05,8137.34,8.372,0.03,392,2388,100.0,39.07,23.4279
2000-09-11 00:01:05,491.19,606.51,1474.03,1239.87,9.35,13.64,334.84,2323.89,8713.67,1.08,43.98,315.38,2388.04,8058.61,9.1796,0.02,364,2324,100.0,24.66,14.721
2000-09-12 00:01:05,489.05,604.62,1498.68,1299.05,10.52,15.48,395.94,2318.82,8779.57,1.26,45.21,371.91,2388.0,8129.2,8.6043,0.03,368,2319,100.0,28.83,17.2415
2000-09-13 00:01:05,489.05,604.45,1497.26,1296.77,10.52,15.48,395.87,2318.8,8774.49,1.26,45.08,372.15,2388.03,8128.13,8.5851,0.03,368,2319,100.0,28.72,17.2245
2000-09-14 00:01:05,445.0,549.47,1339.6,1118.46,3.91,5.71,139.23,2211.96,8322.8,1.02,41.67,130.94,2387.97,8085.5,9.3024,0.02,329,2212,100.0,10.54,6.3664
2000-09-15 00:01:05,491.19,606.79,1479.95,1240.12,9.35,13.65,335.57,2323.94,8725.59,1.08,44.07,315.29,2388.06,8063.94,9.1623,0.02,362,2324,100.0,24.51,14.8116
2000-09-16 00:01:05,445.0,549.23,1347.78,1122.74,3.91,5.71,138.72,2211.94,8318.18,1.02,41.77,130.69,2388.03,8085.44,9.3402,0.02,330,2212,100.0,10.59,6.2966
2000-09-17 00:01:05,462.54,536.56,1259.88,1044.63,7.05,9.02,175.56,1915.34,8007.34,0.94,36.45,165.18,2028.26,7871.54,10.8263,0.02,307,1915,84.93,14.36,8.5491
2000-09-18 00:01:05,491.19,607.37,1480.47,1243.31,9.35,13.64,335.05,2323.83,8722.56,1.08,44.1,315.6,2387.97,8064.7,9.1382,0.02,364,2324,100.0,24.65,14.7474
2000-09-19 00:01:05,445.0,548.92,1350.54,1118.71,3.91,5.71,139.14,2211.94,8317.71,1.02,41.69,130.35,2388.05,8088.68,9.3263,0.02,328,2212,100.0,10.47,6.4833
2000-09-20 00:01:05,491.19,606.96,1478.59,1244.43,9.35,13.64,335.96,2323.88,8721.33,1.08,43.99,315.99,2387.98,8064.67,9.171,0.02,364,2324,100.0,24.49,14.7797
2000-09-21 00:01:05,462.54,536.35,1253.53,1032.73,7.05,9.02,175.8,1915.37,8004.36,0.94,36.51,164.7,2028.21,7873.89,10.83,0.02,307,1915,84.93,14.57,8.5485
2000-09-22 00:01:05,445.0,549.22,1342.97,1121.9,3.91,5.71,139.02,2211.98,8322.89,1.02,41.67,130.98,2388.03,8087.87,9.3516,0.02,329,2212,100.0,10.76,6.398
2000-09-23 00:01:05,445.0,548.69,1347.31,1121.83,3.91,5.71,139.9,2211.91,8323.14,1.02,41.94,130.74,2388.03,8083.66,9.3209,0.02,330,2212,100.0,10.59,6.4114
2000-09-24 00:01:05,445.0,548.98,1344.17,1117.76,3.91,5.71,139.08,2212.06,8315.61,1.02,41.84,131.03,2388.04,8086.12,9.2953,0.02,330,2212,100.0,10.63,6.4054
2000-09-25 00:01:05,489.05,604.25,1495.84,1304.89,10.52,15.48,395.28,2318.84,8773.86,1.26,45.18,372.09,2387.99,8127.6,8.5837,0.03,368,2319,100.0,28.77,17.2759
2000-09-26 00:01:05,518.67,642.36,1575.76,1403.16,14.62,21.6,555.68,2388.05,9053.7,1.3,47.14,523.06,2387.99,8139.26,8.3725,0.03,391,2388,100.0,39.07,23.4215
2000-09-27 00:01:05,489.05,604.0,1496.72,1305.52,10.52,15.48,395.01,2318.86,8780.93,1.26,45.23,373.03,2388.1,8132.95,8.5735,0.03,369,2319,100.0,28.63,17.3084
2000-09-28 00:01:05,445.0,548.9,1352.42,1119.74,3.91,5.71,139.5,2212.0,8323.56,1.02,41.92,130.88,2388.12,8081.64,9.3109,0.02,330,2212,100.0,10.71,6.3837
2000-09-29 00:01:05,491.19,607.24,1477.22,1249.54,9.35,13.64,335.83,2323.88,8726.57,1.08,43.94,315.66,2388.07,8065.43,9.1318,0.02,364,2324,100.0,24.6,14.7839
2000-09-30 00:01:05,491.19,606.98,1483.39,1239.37,9.35,13.64,335.43,2323.87,8719.94,1.08,44.04,315.92,2388.09,8063.39,9.1618,0.02,363,2324,100.0,24.73,14.7848
2000-10-01 00:01:05,445.0,549.21,1341.81,1119.15,3.91,5.71,138.09,2211.95,8325.73,1.02,41.73,131.1,2388.02,8083.2,9.3323,0.02,331,2212,100.0,10.66,6.441
2000-10-02 00:01:05,445.0,549.29,1351.11,1118.58,3.91,5.71,139.65,2211.95,8315.14,1.02,41.68,130.69,2388.09,8081.95,9.2964,0.02,329,2212,100.0,10.78,6.3175
2000-10-03 00:01:05,462.54,536.96,1258.88,1040.83,7.05,9.01,175.62,1915.33,8011.37,0.94,36.53,164.72,2028.18,7866.72,10.8072,0.02,306,1915,84.93,14.25,8.6922
2000-10-04 00:01:05,489.05,604.23,1494.2,1297.22,10.52,15.48,396.29,2318.85,8782.18,1.26,45.35,372.6,2388.06,8133.76,8.5883,0.03,369,2319,100.0,28.77,17.2652
2000-10-05 00:01:05,518.67,641.72,1581.06,1390.95,14.62,21.6,555.72,2388.04,9058.35,1.3,47.19,523.28,2388.04,8139.65,8.3906,0.03,393,2388,100.0,39.12,23.4914
2000-10-06 00:01:05,445.0,549.04,1351.59,1129.26,3.91,5.71,139.12,2212.02,8320.98,1.02,41.9,131.15,2388.13,8086.01,9.2968,0.02,331,2212,100.0,10.38,6.2754
2000-10-07 00:01:05,445.0,549.53,1349.42,1116.75,3.91,5.71,139.35,2212.03,8319.89,1.02,41.64,131.07,2388.06,8089.37,9.2508,0.02,329,2212,100.0,10.65,6.4149
2000-10-08 00:01:05,445.0,548.72,1348.34,1116.52,3.91,5.71,137.91,2211.98,8329.37,1.02,42.04,130.91,2388.05,8086.5,9.305,0.02,329,2212,100.0,10.62,6.3159
2000-10-09 00:01:05,518.67,641.88,1584.38,1397.57,14.62,21.6,556.54,2388.02,9054.71,1.3,47.35,523.64,2388.07,8141.0,8.3858,0.03,393,2388,100.0,39.01,23.427
2000-10-10 00:01:05,462.54,536.82,1269.24,1036.57,7.05,9.02,175.52,1915.33,8008.13,0.94,36.4,164.87,2028.26,7872.58,10.8228,0.02,305,1915,84.93,14.45,8.6313
2000-10-11 00:01:05,489.05,604.52,1497.99,1299.13,10.52,15.48,396.18,2318.86,8781.49,1.26,45.23,372.44,2388.09,8133.88,8.5923,0.03,368,2319,100.0,28.53,17.2152
2000-10-12 00:01:05,462.54,536.38,1254.15,1040.12,7.05,9.02,176.03,1915.32,8007.95,0.94,36.44,165.15,2028.23,7875.38,10.8331,0.02,307,1915,84.93,14.4,8.5153
2000-10-13 00:01:05,489.05,604.06,1491.91,1296.72,10.52,15.48,397.02,2318.79,8775.04,1.26,45.08,372.15,2388.05,8132.73,8.5958,0.03,370,2319,100.0,28.86,17.2392
2000-10-14 00:01:05,518.67,642.37,1584.8,1396.05,14.62,21.6,555.51,2388.05,9062.13,1.3,47.13,524.05,2388.02,8141.83,8.4005,0.03,390,2388,100.0,39.22,23.5369
2000-10-15 00:01:05,462.54,536.7,1262.56,1050.7,7.05,9.01,175.57,1915.4,8015.54,0.94,36.58,165.3,2028.29,7877.1,10.8011,0.02,306,1915,84.93,14.26,8.6274
2000-10-16 00:01:05,518.67,641.97,1583.12,1395.06,14.62,21.6,555.36,2388.02,9061.51,1.3,47.16,523.69,2388.04,8140.6,8.357,0.03,390,2388,100.0,39.13,23.4275
2000-10-17 00:01:05,445.0,549.16,1348.91,1124.88,3.91,5.71,139.16,2212.0,8322.4,1.02,41.71,131.71,2388.08,8088.0,9.2767,0.02,329,2212,100.0,10.65,6.3774
2000-10-18 00:01:05,518.67,642.44,1584.81,1394.08,14.62,21.6,556.63,2388.05,9059.5,1.3,47.3,523.45,2388.02,8133.44,8.3794,0.03,392,2388,100.0,39.15,23.5272
2000-10-19 00:01:05,491.19,607.09,1481.02,1242.43,9.35,13.64,336.03,2323.94,8729.73,1.08,44.12,315.84,2388.07,8065.3,9.1694,0.02,364,2324,100.0,24.6,14.7289
2000-10-20 00:01:05,449.44,555.27,1354.94,1119.76,5.48,7.99,195.35,2222.96,8348.79,1.02,41.61,182.69,2388.07,8070.04,9.2802,0.02,332,2223,100.0,15.12,8.9441
2000-10-21 00:01:05,518.67,642.35,1582.8,1392.44,14.62,21.6,556.75,2388.06,9058.42,1.3,47.28,524.18,2388.0,8140.7,8.3645,0.03,392,2388,100.0,39.13,23.3984
2000-10-22 00:01:05,462.54,536.71,1253.76,1044.88,7.05,9.02,176.09,1915.41,8010.49,0.94,36.64,165.36,2028.31,7876.2,10.8017,0.02,304,1915,84.93,14.25,8.7057
2000-10-23 00:01:05,518.67,642.21,1588.01,1395.49,14.62,21.6,555.59,2388.04,9054.59,1.3,47.07,524.09,2388.07,8145.77,8.3822,0.03,393,2388,100.0,39.11,23.478
2000-10-24 00:01:05,449.44,555.38,1353.99,1126.7,5.48,7.99,196.1,2223.03,8348.25,1.03,41.62,184.08,2388.12,8076.89,9.2398,0.02,333,2223,100.0,14.89,8.9539
2000-10-25 00:01:05,462.54,536.27,1261.31,1035.72,7.05,9.02,176.45,1915.36,8008.97,0.94,36.57,165.21,2028.31,7878.92,10.7876,0.02,308,1915,84.93,14.63,8.592
2000-10-26 00:01:05,449.44,554.69,1365.9,1126.21,5.48,7.99,195.78,2223.05,8359.78,1.03,41.83,183.63,2388.13,8074.76,9.2323,0.02,333,2223,100.0,14.95,8.9529
2000-10-27 00:01:05,489.05,604.66,1490.71,1305.86,10.52,15.48,396.11,2318.88,8781.08,1.26,45.14,373.48,2388.05,8138.09,8.6062,0.03,368,2319,100.0,28.91,17.2335
2000-10-28 00:01:05,491.19,606.9,1484.76,1247.25,9.35,13.65,336.57,2323.92,8728.33,1.08,44.29,316.27,2388.15,8065.64,9.1778,0.02,363,2324,100.0,24.75,14.7997
2000-10-29 00:01:05,491.19,606.65,1479.07,1239.12,9.35,13.64,336.23,2323.93,8732.85,1.08,44.11,316.25,2388.11,8069.93,9.1536,0.02,364,2324,100.0,24.72,14.8276
2000-10-30 00:01:05,489.05,604.25,1500.41,1300.8,10.52,15.48,395.93,2318.82,8786.14,1.26,45.25,373.47,2388.1,8135.91,8.5873,0.03,369,2319,100.0,28.68,17.3398
2000-10-31 00:01:05,449.44,555.73,1360.14,1126.55,5.48,7.99,196.03,2223.02,8346.45,1.03,41.66,184.5,2388.11,8071.18,9.2639,0.02,333,2223,100.0,14.84,8.9363
2000-11-01 00:01:05,489.05,604.45,1496.32,1299.04,10.52,15.48,396.36,2318.89,8785.82,1.26,45.3,373.01,2388.11,8139.22,8.5709,0.03,369,2319,100.0,28.67,17.2713
2000-11-02 00:01:05,518.67,642.25,1584.75,1403.28,14.62,21.6,556.19,2388.07,9066.64,1.3,47.4,524.51,2388.04,8143.52,8.3545,0.03,392,2388,100.0,39.09,23.5391
2000-11-03 00:01:05,445.0,549.17,1348.21,1122.79,3.91,5.71,138.57,2211.97,8327.01,1.02,41.95,131.27,2388.07,8092.08,9.2911,0.02,330,2212,100.0,10.72,6.3195
2000-11-04 00:01:05,518.67,642.25,1586.98,1399.05,14.62,21.6,555.72,2388.05,9058.51,1.3,47.27,524.12,2388.04,8142.74,8.3846,0.03,393,2388,100.0,39.07,23.5185
2000-11-05 00:01:05,518.67,642.16,1585.26,1398.81,14.62,21.6,557.25,2388.09,9060.71,1.3,47.38,524.74,2388.08,8142.44,8.3809,0.03,392,2388,100.0,39.35,23.5883
2000-11-06 00:01:05,462.54,536.92,1256.57,1049.61,7.05,9.02,176.91,1915.41,8012.08,0.94,36.6,164.73,2028.25,7873.34,10.8105,0.02,306,1915,84.93,14.36,8.5096
2000-11-07 00:01:05,489.05,604.47,1495.96,1299.03,10.52,15.48,397.41,2318.89,8782.13,1.26,45.14,373.59,2388.15,8135.45,8.5746,0.03,369,2319,100.0,28.82,17.2406
2000-11-08 00:01:05,518.67,642.7,1581.39,1399.22,14.62,21.6,557.41,2388.05,9068.34,1.3,47.3,524.64,2388.05,8140.63,8.3352,0.03,392,2388,100.0,39.17,23.5447
2000-11-09 00:01:05,445.0,549.57,1351.46,1112.66,3.91,5.71,139.14,2212.02,8319.81,1.03,41.84,131.45,2388.09,8087.07,9.2904,0.02,330,2212,100.0,10.87,6.4024
2000-11-10 00:01:05,491.19,607.07,1485.53,1251.29,9.35,13.64,336.52,2323.98,8722.91,1.08,44.19,316.52,2388.11,8066.47,9.1307,0.02,362,2324,100.0,24.57,14.7719
2000-11-11 00:01:05,462.54,536.0,1256.8,1044.3,7.05,9.02,177.09,1915.4,8016.94,0.94,36.45,165.39,2028.28,7880.66,10.8282,0.02,306,1915,84.93,14.5,8.6097
2000-11-12 00:01:05,518.67,642.51,1591.99,1395.06,14.62,21.6,556.86,2388.02,9063.0,1.3,47.15,525.05,2388.07,8145.6,8.3374,0.03,391,2388,100.0,39.4,23.4757
2000-11-13 00:01:05,518.67,642.41,1589.03,1403.21,14.62,21.6,556.55,2388.08,9064.52,1.3,47.27,524.46,2388.06,8142.39,8.3755,0.03,392,2388,100.0,39.2,23.5156
2000-11-14 00:01:05,462.54,536.15,1256.62,1040.9,7.05,9.02,176.9,1915.41,8005.18,0.94,36.57,164.9,2028.29,7880.51,10.7884,0.02,305,1915,84.93,14.41,8.6188
2000-11-15 00:01:05,449.44,555.47,1359.66,1123.64,5.48,7.99,195.34,2223.02,8360.06,1.03,41.94,184.35,2388.1,8073.81,9.2479,0.02,333,2223,100.0,15.01,8.9902
2000-11-16 00:01:05,449.44,555.54,1369.12,1119.53,5.48,7.99,196.04,2223.01,8347.57,1.03,41.75,183.57,2388.14,8074.21,9.2147,0.02,332,2223,100.0,14.89,9.0152
2000-11-17 00:01:05,489.05,604.46,1496.41,1302.95,10.52,15.48,396.55,2318.89,8780.35,1.26,45.08,373.8,2388.1,8138.02,8.5893,0.03,369,2319,100.0,28.82,17.2776
2000-11-18 00:01:05,491.19,606.93,1483.8,1245.8,9.35,13.64,336.27,2324.02,8724.34,1.08,44.16,316.41,2388.11,8066.49,9.1186,0.02,364,2324,100.0,24.76,14.7782
2000-11-19 00:01:05,445.0,548.9,1346.64,1119.68,3.91,5.71,139.63,2212.04,8328.59,1.03,41.91,131.46,2388.19,8098.67,9.2878,0.02,329,2212,100.0,10.6,6.4458
2000-11-20 00:01:05,491.19,606.97,1482.49,1242.66,9.35,13.64,336.37,2323.96,8730.52,1.08,44.39,316.34,2388.11,8067.63,9.1761,0.02,364,2324,100.0,24.78,14.7188
2000-11-21 00:01:05,489.05,604.64,1494.12,1305.66,10.52,15.48,396.7,2318.91,8784.31,1.26,45.36,373.18,2388.14,8138.11,8.5833,0.03,369,2319,100.0,28.68,17.2088
2000-11-22 00:01:05,449.44,555.17,1359.54,1123.49,5.48,7.99,196.32,2223.06,8357.74,1.03,41.59,184.43,2388.11,8078.27,9.2318,0.02,334,2223,100.0,14.95,9.0336
2000-11-23 00:01:05,518.67,642.05,1589.84,1398.45,14.62,21.6,557.15,2388.09,9066.57,1.3,47.26,524.97,2388.07,8150.95,8.3588,0.03,391,2388,100.0,39.18,23.5845
2000-11-24 00:01:05,491.19,606.91,1479.77,1250.18,9.35,13.65,337.41,2324.05,8735.78,1.08,44.18,317.39,2388.18,8075.24,9.0932,0.02,365,2324,100.0,24.71,14.7123
2000-11-25 00:01:05,449.44,554.9,1368.66,1119.48,5.48,7.99,195.73,2223.05,8357.76,1.03,41.66,184.79,2388.12,8076.28,9.2272,0.02,333,2223,100.0,14.93,9.0366
2000-11-26 00:01:05,449.44,555.34,1358.87,1124.94,5.48,7.99,195.56,2223.04,8359.58,1.03,41.63,184.48,2388.18,8078.27,9.2478,0.02,332,2223,100.0,14.99,9.0039
2000-11-27 00:01:05,489.05,604.5,1502.85,1299.19,10.52,15.48,397.22,2318.92,8787.73,1.26,45.17,373.69,2388.21,8136.57,8.5785,0.03,369,2319,100.0,28.83,17.188
2000-11-28 00:01:05,445.0,549.29,1347.97,1116.95,3.91,5.71,139.35,2212.06,8333.27,1.03,41.91,131.51,2388.18,8095.33,9.2572,0.02,329,2212,100.0,10.75,6.3774
2000-11-29 00:01:05,489.05,604.46,1496.97,1310.07,10.52,15.48,396.64,2318.92,8791.76,1.26,45.06,373.61,2388.13,8138.3,8.5839,0.03,368,2319,100.0,28.7,17.2202
2000-11-30 00:01:05,445.0,549.16,1350.54,1123.11,3.91,5.71,139.52,2211.99,8328.44,1.03,41.77,131.18,2388.16,8093.98,9.2763,0.02,330,2212,100.0,10.59,6.3688
2000-12-01 00:01:05,449.44,555.36,1357.0,1128.36,5.48,7.99,195.92,2223.04,8361.06,1.03,41.86,184.16,2388.09,8074.03,9.2534,0.02,332,2223,100.0,15.03,8.9385
2000-12-02 00:01:05,449.44,555.09,1354.45,1125.83,5.48,7.99,195.24,2223.12,8360.88,1.03,41.79,184.61,2388.16,8077.97,9.2264,0.02,333,2223,100.0,15.06,9.091
2000-12-03 00:01:05,489.05,604.27,1499.79,1308.66,10.52,15.48,397.9,2318.95,8787.0,1.26,45.38,374.23,2388.12,8145.26,8.5603,0.03,367,2319,100.0,28.7,17.2939
2000-12-04 00:01:05,518.67,642.21,1585.78,1405.2,14.62,21.6,558.15,2388.08,9071.4,1.3,47.5,524.81,2388.12,8147.16,8.3368,0.03,391,2388,100.0,39.18,23.4744
2000-12-05 00:01:05,449.44,554.88,1367.76,1128.09,5.48,7.99,195.96,2223.11,8362.58,1.03,41.78,184.7,2388.2,8075.32,9.2022,0.02,334,2223,100.0,14.83,9.0999
2000-12-06 00:01:05,445.0,548.89,1344.31,1118.61,3.91,5.71,138.98,2212.05,8331.8,1.03,41.88,131.35,2388.14,8095.0,9.2798,0.02,331,2212,100.0,10.58,6.3677
2000-12-07 00:01:05,462.54,536.64,1262.75,1041.75,7.05,9.02,176.04,1915.44,8012.3,0.94,36.49,165.95,2028.4,7881.75,10.8261,0.02,305,1915,84.93,14.46,8.5411
2000-12-08 00:01:05,491.19,606.94,1493.91,1246.6,9.35,13.64,337.87,2324.1,8733.87,1.08,44.3,317.82,2388.29,8070.36,9.1354,0.02,367,2324,100.0,24.87,14.7083
2000-12-09 00:01:05,491.19,606.94,1483.96,1246.63,9.35,13.64,337.05,2324.05,8725.22,1.08,44.22,317.76,2388.22,8069.97,9.116,0.02,365,2324,100.0,24.69,14.8111
2000-12-10 00:01:05,449.44,555.61,1362.3,1125.24,5.48,7.99,196.43,2223.11,8359.59,1.03,41.77,184.46,2388.16,8078.7,9.2224,0.02,332,2223,100.0,14.84,8.9864
2000-12-11 00:01:05,449.44,554.85,1365.15,1128.74,5.48,7.99,195.71,2223.16,8359.37,1.03,41.83,183.91,2388.25,8076.31,9.2241,0.02,333,2223,100.0,15.08,9.0851
2000-12-12 00:01:05,449.44,555.17,1363.13,1129.08,5.48,7.99,195.97,2223.15,8358.86,1.03,41.81,183.91,2388.25,8079.87,9.2219,0.02,333,2223,100.0,14.9,9.0578
2000-12-13 00:01:05,489.05,604.56,1503.82,1308.86,10.52,15.48,398.21,2318.99,8795.37,1.26,45.38,374.33,2388.22,8141.44,8.5618,0.03,370,2319,100.0,28.8,17.2722
2000-12-14 00:01:05,449.44,554.91,1355.27,1127.49,5.48,7.99,195.75,2223.09,8361.32,1.03,41.92,184.35,2388.2,8079.81,9.2452,0.02,333,2223,100.0,15.06,9.0013
2000-12-15 00:01:05,445.0,549.59,1352.71,1126.12,3.91,5.71,139.75,2212.07,8337.78,1.03,41.9,131.9,2388.17,8096.64,9.2578,0.02,331,2212,100.0,10.74,6.4299
2000-12-16 00:01:05,489.05,604.42,1499.82,1309.47,10.52,15.48,398.21,2319.04,8786.82,1.26,45.44,373.99,2388.22,8142.38,8.5399,0.03,371,2319,100.0,28.88,17.2232
2000-12-17 00:01:05,445.0,549.53,1352.72,1129.86,3.91,5.71,139.98,2212.08,8336.76,1.03,42.01,132.04,2388.21,8098.8,9.2556,0.02,332,2212,100.0,10.69,6.4898
2000-12-18 00:01:05,449.44,555.14,1366.14,1126.96,5.48,7.99,195.48,2223.16,8370.65,1.03,41.86,184.87,2388.23,8082.86,9.2082,0.02,334,2223,100.0,15.08,8.9256
2000-12-19 00:01:05,491.19,606.68,1490.21,1246.29,9.35,13.64,338.39,2324.07,8737.9,1.08,44.36,317.55,2388.28,8075.55,9.128,0.02,365,2324,100.0,24.58,14.8104
2000-12-20 00:01:05,445.0,548.94,1355.19,1121.82,3.91,5.71,139.35,2212.09,8324.4,1.03,42.03,131.79,2388.2,8104.01,9.2665,0.02,330,2212,100.0,10.81,6.3987
2000-12-21 00:01:05,489.05,604.87,1500.02,1304.57,10.52,15.48,398.35,2319.09,8789.83,1.26,45.31,375.01,2388.26,8148.33,8.5443,0.03,370,2319,100.0,28.94,17.3176
2000-12-22 00:01:05,445.0,549.5,1356.06,1123.14,3.91,5.71,139.78,2212.05,8329.43,1.03,42.03,131.67,2388.19,8106.44,9.2518,0.02,332,2212,100.0,10.78,6.3786
2000-12-23 00:01:05,489.05,604.97,1499.9,1310.73,10.52,15.48,397.67,2318.98,8796.55,1.26,45.36,375.41,2388.21,8145.78,8.5606,0.03,370,2319,100.0,28.75,17.4119
2000-12-24 00:01:05,491.19,607.27,1482.55,1248.0,9.35,13.64,337.48,2324.12,8734.61,1.08,44.44,317.99,2388.2,8074.29,9.1127,0.02,365,2324,100.0,24.77,14.753
2000-12-25 00:01:05,518.67,642.25,1583.97,1402.98,14.62,21.6,559.74,2388.18,9070.08,1.31,47.33,526.8,2388.14,8155.82,8.3615,0.03,393,2388,100.0,39.33,23.5056
2000-12-26 00:01:05,462.54,536.88,1256.06,1041.9,7.05,9.02,177.24,1915.48,8023.38,0.94,36.73,165.86,2028.43,7886.16,10.7555,0.02,307,1915,84.93,14.55,8.7378
2000-12-27 00:01:05,491.19,607.17,1491.17,1251.13,9.35,13.63,337.79,2324.09,8735.56,1.08,44.29,317.53,2388.21,8074.57,9.1356,0.02,364,2324,100.0,24.58,14.8397
2000-12-28 00:01:05,445.0,549.43,1346.62,1120.37,3.91,5.71,140.06,2212.07,8343.61,1.03,42.1,131.82,2388.21,8105.1,9.2258,0.02,331,2212,100.0,10.73,6.4395
2000-12-29 00:01:05,462.54,537.03,1255.71,1046.31,7.05,9.02,177.35,1915.54,8025.61,0.94,36.83,166.51,2028.41,7888.72,10.7586,0.02,308,1915,84.93,14.33,8.5524
2000-12-30 00:01:05,445.0,549.17,1354.64,1124.36,3.91,5.7,140.09,2212.1,8334.36,1.03,42.24,131.92,2388.21,8106.48,9.2558,0.02,330,2212,100.0,10.72,6.4195
2000-12-31 00:01:05,491.19,607.32,1488.8,1252.46,9.35,13.64,337.77,2324.23,8740.24,1.08,44.42,318.61,2388.32,8078.64,9.0944,0.02,366,2324,100.0,24.75,14.853
2001-01-01 00:01:05,449.44,555.73,1364.15,1128.09,5.48,7.99,196.85,2223.18,8378.39,1.03,42.09,185.48,2388.37,8086.58,9.155,0.02,333,2223,100.0,14.98,9.0571
2001-01-02 00:01:05,518.67,642.47,1590.22,1415.21,14.62,21.6,560.97,2388.2,9076.12,1.31,47.48,528.04,2388.16,8157.73,8.3299,0.03,393,2388,100.0,39.19,23.5443
2001-01-03 00:01:05,462.54,536.82,1258.38,1051.58,7.05,9.02,177.67,1915.52,8019.2,0.94,36.6,166.87,2028.43,7887.95,10.7631,0.02,308,1915,84.93,14.26,8.6315
2001-01-04 00:01:05,518.67,642.59,1591.38,1405.71,14.62,21.6,560.77,2388.19,9080.72,1.31,47.52,528.24,2388.23,8157.98,8.3114,0.03,392,2388,100.0,39.31,23.6026
2001-01-05 00:01:05,489.05,604.74,1501.94,1310.34,10.52,15.48,399.08,2319.11,8796.21,1.27,45.52,376.04,2388.28,8147.56,8.5411,0.03,369,2319,100.0,29.0,17.3045
2001-01-06 00:01:05,445.0,549.92,1359.03,1124.46,3.91,5.7,140.57,2212.13,8345.62,1.03,42.07,131.73,2388.24,8107.62,9.2548,0.02,331,2212,100.0,10.75,6.4735
2001-01-07 00:01:05,462.54,536.65,1266.42,1035.67,7.05,9.01,177.6,1915.55,8025.11,0.94,36.71,166.4,2028.46,7889.83,10.7687,0.02,308,1915,84.93,14.44,8.782
2001-01-08 00:01:05,462.54,536.8,1258.9,1046.75,7.05,9.02,177.64,1915.54,8030.77,0.94,36.69,167.2,2028.44,7887.78,10.7566,0.02,306,1915,84.93,14.43,8.5795
2001-01-09 00:01:05,489.05,605.14,1501.52,1315.3,10.52,15.48,399.06,2319.04,8807.7,1.27,45.5,375.77,2388.33,8149.29,8.5423,0.03,369,2319,100.0,28.84,17.2578
2001-01-10 00:01:05,518.67,642.51,1589.58,1419.37,14.62,21.6,560.99,2388.22,9081.79,1.31,47.68,528.62,2388.3,8159.4,8.322,0.03,393,2388,100.0,39.34,23.5503
2001-01-11 00:01:05,449.44,555.06,1370.88,1135.88,5.48,7.99,197.6,2223.22,8377.62,1.03,42.11,185.92,2388.35,8087.86,9.1711,0.02,334,2223,100.0,15.15,9.0034
2001-01-12 00:01:05,445.0,549.6,1356.16,1134.3,3.91,5.71,140.56,2212.25,8345.53,1.03,42.02,132.45,2388.29,8107.49,9.2365,0.02,331,2212,100.0,10.77,6.3721
2001-01-13 00:01:05,491.19,607.16,1493.08,1261.2,9.35,13.64,339.22,2324.31,8753.53,1.09,44.53,320.06,2388.45,8088.54,9.0871,0.02,368,2324,100.0,24.9,14.9707
2001-01-14 00:01:05,445.0,549.6,1358.34,1134.92,3.91,5.71,140.84,2212.18,8344.03,1.04,42.12,132.69,2388.3,8110.6,9.2088,0.02,332,2212,100.0,11.01,6.5195
2001-01-15 00:01:05,489.05,605.16,1501.83,1311.34,10.52,15.48,398.87,2319.21,8801.89,1.27,45.53,376.38,2388.4,8155.44,8.5046,0.03,368,2319,100.0,28.94,17.293
2001-01-16 00:01:05,449.44,555.64,1363.69,1134.64,5.48,7.99,197.74,2223.29,8372.89,1.04,42.21,185.6,2388.39,8095.31,9.1651,0.02,335,2223,100.0,15.05,8.9776
2001-01-17 00:01:05,462.54,537.2,1264.58,1050.84,7.05,9.01,178.16,1915.6,8024.58,0.94,36.72,166.39,2028.48,7887.93,10.7077,0.02,307,1915,84.93,14.34,8.6862
2001-01-18 00:01:05,449.44,555.93,1366.77,1135.76,5.48,7.99,196.69,2223.31,8377.11,1.04,42.07,186.58,2388.42,8097.05,9.1949,0.02,335,2223,100.0,15.07,9.1192
2001-01-19 00:01:05,445.0,549.81,1362.06,1125.75,3.91,5.7,141.04,2212.19,8348.31,1.04,42.25,132.33,2388.35,8113.45,9.2135,0.02,331,2212,100.0,10.63,6.3446
2001-01-20 00:01:05,445.0,549.62,1352.74,1135.33,3.91,5.71,140.69,2212.25,8353.57,1.04,42.15,133.02,2388.3,8113.84,9.1854,0.02,329,2212,100.0,10.79,6.5091
