Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2001-02-23 00:03:27,445.0,549.54,1356.5,1119.72,3.91,5.71,139.54,2212.06,8330.52,1.03,41.96,132.22,2388.22,8099.86,9.2318,0.02,331,2212,100.0,10.64,6.4816
2001-02-24 00:03:27,445.0,549.37,1361.19,1124.06,3.91,5.71,140.62,2212.1,8335.26,1.03,42.01,132.12,2388.13,8100.43,9.2464,0.02,330,2212,100.0,10.84,6.4135
2001-02-25 00:03:27,518.67,642.76,1582.52,1396.86,14.62,21.6,558.64,2388.06,9070.36,1.3,47.51,526.47,2388.09,8153.02,8.3622,0.03,394,2388,100.0,39.35,23.539
2001-02-26 00:03:27,489.05,604.52,1499.42,1312.11,10.52,15.49,398.01,2318.99,8790.95,1.26,45.21,375.04,2388.23,8147.58,8.5526,0.03,369,2319,100.0,28.75,17.3023
2001-02-27 00:03:27,462.54,536.81,1266.5,1049.24,7.05,9.02,176.67,1915.54,8016.93,0.94,36.83,166.68,2028.37,7885.57,10.8055,0.02,307,1915,84.93,14.47,8.6039
2001-02-28 00:03:27,462.54,536.55,1262.73,1039.26,7.05,9.02,177.33,1915.54,8021.71,0.94,36.73,165.71,2028.43,7879.42,10.8089,0.02,307,1915,84.93,14.41,8.736
2001-03-01 00:03:27,491.19,607.48,1483.36,1253.55,9.35,13.65,338.04,2324.1,8739.87,1.08,44.22,318.11,2388.22,8078.69,9.1346,0.02,365,2324,100.0,24.78,14.7228
2001-03-02 00:03:27,462.54,536.31,1261.54,1044.45,7.05,9.02,178.0,1915.5,8022.09,0.94,36.69,166.82,2028.41,7881.29,10.8212,0.02,306,1915,84.93,14.51,8.6065
2001-03-03 00:03:27,445.0,549.18,1350.74,1121.84,3.91,5.71,139.62,2212.03,8333.06,1.03,42.09,131.8,2388.22,8105.72,9.2292,0.02,330,2212,100.0,10.71,6.3223
2001-03-04 00:03:27,491.19,607.19,1487.27,1245.38,9.35,13.65,338.52,2324.19,8742.14,1.08,44.37,318.28,2388.27,8072.08,9.1004,0.02,364,2324,100.0,25.0,14.8081
2001-03-05 00:03:27,449.44,555.35,1367.16,1127.43,5.48,8.0,197.2,2223.19,8370.9,1.03,41.83,184.97,2388.25,8090.79,9.2273,0.02,333,2223,100.0,14.97,8.9909
2001-03-06 00:03:27,449.44,555.63,1363.36,1124.68,5.48,8.0,197.07,2223.18,8362.43,1.03,41.98,185.37,2388.25,8083.03,9.1803,0.02,335,2223,100.0,15.21,9.0191
2001-03-07 00:03:27,449.44,554.69,1370.83,1125.5,5.48,8.0,196.41,2223.21,8368.18,1.03,41.87,185.26,2388.3,8081.59,9.1889,0.02,333,2223,100.0,15.04,9.0475
2001-03-08 00:03:27,462.54,537.43,1259.75,1045.21,7.05,9.02,176.8,1915.48,8025.82,0.94,36.59,166.35,2028.4,7882.76,10.7712,0.02,306,1915,84.93,14.28,8.6757
2001-03-09 00:03:27,491.19,606.81,1483.78,1253.39,9.35,13.65,338.04,2324.21,8742.23,1.08,44.36,318.64,2388.3,8081.5,9.095,0.02,364,2324,100.0,24.68,14.8309
2001-03-10 00:03:27,491.19,607.34,1488.04,1256.86,9.35,13.65,338.17,2324.15,8741.69,1.08,44.4,318.31,2388.22,8082.03,9.1259,0.02,365,2324,100.0,24.71,14.8767
2001-03-11 00:03:27,449.44,555.54,1370.83,1134.2,5.48,8.0,197.08,2223.15,8378.02,1.03,41.83,185.49,2388.29,8083.33,9.2099,0.02,335,2223,100.0,15.07,8.9311
2001-03-12 00:03:27,449.44,555.25,1362.36,1131.7,5.48,8.0,197.23,2223.13,8362.65,1.03,41.91,185.28,2388.33,8088.53,9.2015,0.02,333,2223,100.0,15.14,9.016
2001-03-13 00:03:27,449.44,555.48,1368.07,1133.01,5.48,8.0,196.77,2223.22,8367.93,1.03,42.14,185.25,2388.29,8086.44,9.1853,0.02,333,2223,100.0,15.01,9.0821
2001-03-14 00:03:27,491.19,606.22,1488.1,1250.73,9.35,13.65,338.32,2324.21,8744.05,1.08,44.35,318.16,2388.35,8080.5,9.1255,0.02,366,2324,100.0,24.82,14.8731
2001-03-15 00:03:27,445.0,550.07,1359.43,1125.63,3.91,5.71,140.41,2212.07,8340.47,1.03,42.17,132.47,2388.2,8108.2,9.2048,0.02,330,2212,100.0,10.84,6.5066
2001-03-16 00:03:27,445.0,549.6,1356.48,1127.96,3.91,5.71,141.0,2212.14,8350.74,1.03,42.18,132.74,2388.25,8105.36,9.247,0.02,331,2212,100.0,10.78,6.3984
2001-03-17 00:03:27,449.44,555.13,1369.92,1136.49,5.48,8.0,196.84,2223.2,8367.3,1.03,41.97,185.61,2388.31,8085.83,9.1973,0.02,334,2223,100.0,15.05,9.0439
2001-03-18 00:03:27,518.67,642.27,1591.84,1401.69,14.62,21.6,560.27,2388.17,9071.35,1.31,47.47,527.91,2388.2,8159.3,8.3328,0.03,395,2388,100.0,39.39,23.5643
2001-03-19 00:03:27,489.05,604.35,1506.07,1313.76,10.52,15.49,398.38,2319.1,8791.86,1.27,45.42,376.06,2388.32,8149.11,8.5452,0.03,370,2319,100.0,28.74,17.2406
2001-03-20 00:03:27,449.44,556.0,1362.67,1126.56,5.48,8.0,196.78,2223.25,8368.03,1.04,42.17,185.47,2388.38,8087.82,9.2096,0.02,333,2223,100.0,14.87,9.0033
2001-03-21 00:03:27,449.44,555.5,1361.44,1130.88,5.48,8.0,197.44,2223.18,8373.77,1.03,41.8,185.71,2388.34,8089.3,9.2038,0.02,335,2223,100.0,15.13,9.0695
2001-03-22 00:03:27,491.19,607.63,1491.96,1248.65,9.35,13.65,339.34,2324.27,8744.43,1.08,44.48,319.38,2388.44,8078.34,9.0906,0.02,366,2324,100.0,24.73,14.9791
2001-03-23 00:03:27,445.0,550.14,1354.36,1123.37,3.91,5.71,140.66,2212.15,8348.14,1.03,41.98,131.51,2388.2,8105.13,9.1845,0.02,330,2212,100.0,10.79,6.4489
2001-03-24 00:03:27,491.19,607.98,1485.27,1251.89,9.35,13.66,339.0,2324.31,8748.61,1.09,44.39,319.6,2388.41,8080.74,9.0979,0.02,365,2324,100.0,24.66,14.9436
2001-03-25 00:03:27,449.44,555.96,1368.42,1131.37,5.48,8.0,197.08,2223.22,8373.26,1.03,41.99,186.2,2388.39,8097.29,9.2068,0.02,335,2223,100.0,15.04,8.9931
2001-03-26 00:03:27,491.19,607.41,1492.25,1253.96,9.35,13.65,338.9,2324.16,8749.49,1.09,44.36,319.36,2388.38,8083.09,9.1077,0.02,366,2324,100.0,24.67,14.8637
2001-03-27 00:03:27,445.0,549.72,1361.38,1122.73,3.91,5.71,141.1,2212.11,8339.18,1.03,42.2,131.87,2388.25,8109.63,9.2111,0.02,331,2212,100.0,10.86,6.4457
2001-03-28 00:03:27,449.44,555.17,1371.72,1131.91,5.48,8.0,197.45,2223.24,8373.78,1.04,42.15,185.96,2388.45,8089.74,9.1877,0.02,335,2223,100.0,15.17,9.1647
2001-03-29 00:03:27,489.05,604.65,1498.08,1315.86,10.52,15.49,399.95,2319.14,8797.68,1.27,45.4,375.79,2388.29,8155.31,8.582,0.03,370,2319,100.0,28.99,17.3559
2001-03-30 00:03:27,462.54,537.06,1257.89,1052.2,7.05,9.02,177.36,1915.57,8024.12,0.94,36.89,166.76,2028.43,7887.24,10.768,0.02,308,1915,84.93,14.52,8.6508
2001-03-31 00:03:27,491.19,607.43,1481.53,1255.07,9.35,13.65,338.84,2324.29,8756.94,1.09,44.53,319.27,2388.44,8084.67,9.0941,0.02,366,2324,100.0,24.76,14.8917
2001-04-01 00:03:27,445.0,549.29,1348.96,1126.15,3.91,5.71,140.77,2212.15,8349.57,1.04,42.14,132.22,2388.24,8111.75,9.228,0.02,333,2212,100.0,10.69,6.4569
2001-04-02 00:03:27,491.19,606.98,1484.11,1252.73,9.35,13.65,338.97,2324.26,8738.78,1.09,44.5,319.63,2388.38,8082.01,9.0982,0.02,365,2324,100.0,24.84,14.9508
2001-04-03 00:03:27,445.0,549.64,1358.19,1129.54,3.91,5.71,139.89,2212.19,8340.91,1.03,42.17,132.24,2388.25,8107.7,9.1864,0.02,331,2212,100.0,10.84,6.4246
2001-04-04 00:03:27,518.67,642.6,1591.65,1410.64,14.62,21.6,560.45,2388.22,9087.1,1.31,47.53,528.47,2388.22,8156.08,8.3089,0.03,393,2388,100.0,39.27,23.6249
2001-04-05 00:03:27,491.19,607.07,1493.89,1250.91,9.35,13.65,338.97,2324.33,8756.9,1.09,44.45,319.52,2388.46,8087.32,9.0626,0.02,365,2324,100.0,24.76,14.9509
2001-04-06 00:03:27,489.05,604.53,1504.84,1302.61,10.52,15.49,399.81,2319.18,8802.91,1.27,45.37,376.52,2388.35,8157.94,8.5316,0.03,369,2319,100.0,28.81,17.4654
2001-04-07 00:03:27,518.67,642.89,1596.34,1407.27,14.62,21.61,561.26,2388.27,9067.82,1.31,47.59,528.95,2388.24,8164.79,8.3099,0.03,392,2388,100.0,39.28,23.6735
2001-04-08 00:03:27,445.0,549.83,1349.98,1126.06,3.91,5.71,141.04,2212.2,8346.09,1.04,42.31,132.92,2388.27,8109.22,9.2312,0.02,332,2212,100.0,10.66,6.4582
2001-04-09 00:03:27,445.0,549.2,1358.43,1127.71,3.91,5.71,140.44,2212.2,8345.88,1.04,42.31,132.27,2388.3,8114.31,9.1922,0.02,330,2212,100.0,10.63,6.3798
2001-04-10 00:03:27,489.05,605.24,1502.75,1315.05,10.52,15.49,400.61,2319.16,8804.47,1.27,45.32,377.18,2388.37,8159.78,8.5342,0.03,372,2319,100.0,29.13,17.3758
2001-04-11 00:03:27,449.44,555.78,1364.81,1131.34,5.48,8.0,198.19,2223.31,8376.85,1.04,41.99,185.84,2388.45,8096.14,9.2126,0.02,335,2223,100.0,15.09,9.1036
2001-04-12 00:03:27,462.54,536.89,1266.73,1044.47,7.05,9.02,177.89,1915.58,8033.03,0.94,36.75,166.8,2028.5,7893.06,10.7274,0.02,306,1915,84.93,14.48,8.7071
2001-04-13 00:03:27,445.0,549.43,1356.8,1129.84,3.91,5.71,139.98,2212.15,8358.39,1.04,42.44,132.74,2388.26,8110.01,9.1739,0.02,333,2212,100.0,10.67,6.4552
2001-04-14 00:03:27,489.05,605.01,1506.88,1312.48,10.52,15.49,400.15,2319.18,8803.89,1.27,45.55,376.67,2388.37,8153.82,8.5642,0.03,371,2319,100.0,29.0,17.3818
2001-04-15 00:03:27,489.05,604.72,1500.87,1310.92,10.52,15.49,400.92,2319.26,8810.8,1.27,45.59,377.1,2388.35,8160.96,8.4958,0.03,371,2319,100.0,29.01,17.3143
2001-04-16 00:03:27,518.67,642.37,1592.57,1413.61,14.62,21.61,561.37,2388.26,9085.85,1.31,47.6,529.21,2388.23,8161.82,8.3062,0.03,394,2388,100.0,39.22,23.71
2001-04-17 00:03:27,518.67,642.72,1593.22,1412.8,14.62,21.61,562.28,2388.3,9078.73,1.31,47.55,529.86,2388.25,8166.0,8.3224,0.03,396,2388,100.0,39.4,23.5679
2001-04-18 00:03:27,491.19,607.91,1491.11,1260.4,9.35,13.65,340.5,2324.29,8754.18,1.09,44.56,320.07,2388.5,8084.75,9.0692,0.02,368,2324,100.0,24.87,14.8657
2001-04-19 00:03:27,449.44,555.33,1367.7,1134.17,5.48,8.0,197.52,2223.32,8376.41,1.04,42.06,186.51,2388.5,8092.77,9.1583,0.02,337,2223,100.0,15.04,9.0424
2001-04-20 00:03:27,518.67,642.07,1594.51,1409.45,14.62,21.61,561.72,2388.27,9081.21,1.31,47.59,529.73,2388.29,8162.47,8.2903,0.03,393,2388,100.0,39.03,23.589
2001-04-21 00:03:27,491.19,607.32,1484.15,1258.62,9.35,13.65,340.02,2324.3,8754.35,1.09,44.71,320.21,2388.48,8095.95,9.0895,0.02,367,2324,100.0,25.05,14.9358
2001-04-22 00:03:27,445.0,549.69,1356.25,1129.72,3.91,5.71,140.81,2212.22,8354.25,1.04,42.24,132.8,2388.28,8116.63,9.2008,0.02,333,2212,100.0,10.7,6.5269
2001-04-23 00:03:27,489.05,605.41,1497.39,1318.98,10.52,15.49,399.7,2319.23,8805.81,1.27,45.7,377.68,2388.48,8159.69,8.5024,0.03,370,2319,100.0,29.04,17.3442
2001-04-24 00:03:27,445.0,549.4,1359.96,1133.95,3.91,5.71,141.49,2212.24,8349.03,1.04,41.95,133.41,2388.31,8111.87,9.1745,0.02,333,2212,100.0,10.65,6.4162
2001-04-25 00:03:27,489.05,605.19,1507.76,1307.3,10.52,15.49,400.09,2319.23,8806.88,1.27,45.57,377.15,2388.4,8157.36,8.5228,0.03,370,2319,100.0,28.98,17.3311
2001-04-26 00:03:27,518.67,643.44,1594.6,1410.42,14.62,21.61,563.46,2388.34,9102.27,1.31,47.51,530.59,2388.33,8167.92,8.2728,0.03,394,2388,100.0,39.46,23.7269
2001-04-27 00:03:27,489.05,604.72,1501.31,1313.73,10.52,15.49,400.95,2319.29,8812.97,1.27,45.55,377.91,2388.49,8165.01,8.5118,0.03,371,2319,100.0,28.89,17.2852
2001-04-28 00:03:27,462.54,537.23,1266.02,1055.33,7.05,9.02,178.59,1915.67,8031.39,0.94,36.75,167.59,2028.56,7893.18,10.7053,0.02,306,1915,84.93,14.64,8.7076
2001-04-29 00:03:27,491.19,607.7,1493.51,1259.8,9.35,13.65,340.87,2324.41,8757.64,1.09,44.59,321.26,2388.58,8090.92,9.0418,0.02,367,2324,100.0,24.84,14.9043
2001-04-30 00:03:27,518.67,642.72,1592.63,1411.17,14.62,21.61,563.02,2388.31,9101.46,1.31,47.88,530.48,2388.28,8167.26,8.3288,0.03,394,2388,100.0,39.42,23.5681
2001-05-01 00:03:27,518.67,642.43,1592.44,1407.28,14.62,21.61,563.22,2388.3,9097.35,1.31,47.72,530.49,2388.34,8163.83,8.2925,0.03,392,2388,100.0,39.35,23.7416
2001-05-02 00:03:27,445.0,549.28,1362.06,1127.99,3.91,5.71,141.84,2212.25,8361.84,1.04,42.27,133.23,2388.37,8120.53,9.1869,0.02,333,2212,100.0,10.77,6.4578
2001-05-03 00:03:27,462.54,536.92,1266.73,1043.75,7.05,9.02,179.25,1915.71,8030.67,0.94,36.89,167.57,2028.55,7895.18,10.7265,0.02,308,1915,84.93,14.51,8.6105
2001-05-04 00:03:27,462.54,537.17,1276.63,1052.8,7.05,9.02,178.47,1915.66,8038.51,0.94,36.81,167.25,2028.59,7897.87,10.7268,0.02,306,1915,84.93,14.5,8.7147
2001-05-05 00:03:27,491.19,607.7,1490.38,1255.25,9.35,13.65,341.94,2324.51,8754.93,1.09,44.57,321.31,2388.6,8092.31,9.0967,0.02,367,2324,100.0,24.88,14.9381
2001-05-06 00:03:27,445.0,549.17,1358.41,1136.16,3.91,5.71,141.55,2212.3,8351.93,1.04,42.37,133.47,2388.34,8125.36,9.1537,0.02,332,2212,100.0,10.68,6.3817
2001-05-07 00:03:27,449.44,556.43,1367.79,1136.12,5.48,8.0,198.92,2223.43,8390.49,1.04,42.3,186.54,2388.56,8105.46,9.1171,0.02,336,2223,100.0,15.08,8.9818
2001-05-08 00:03:27,489.05,605.26,1503.77,1317.95,10.52,15.49,401.53,2319.34,8815.39,1.27,45.65,378.38,2388.62,8160.97,8.4852,0.03,371,2319,100.0,28.96,17.3893
2001-05-09 00:03:27,489.05,604.93,1505.22,1312.86,10.52,15.49,401.16,2319.33,8819.2,1.27,45.52,378.06,2388.53,8158.5,8.4682,0.03,370,2319,100.0,28.98,17.3917
2001-05-10 00:03:27,518.67,642.88,1594.06,1408.84,14.62,21.61,563.89,2388.33,9096.32,1.31,47.83,531.56,2388.35,8170.76,8.3088,0.03,394,2388,100.0,39.28,23.628
2001-05-11 00:03:27,518.67,643.36,1595.42,1421.21,14.62,21.61,564.38,2388.36,9099.79,1.31,47.61,531.61,2388.42,8166.76,8.3114,0.03,393,2388,100.0,39.63,23.812
2001-05-12 00:03:27,445.0,549.58,1364.0,1133.64,3.91,5.71,141.76,2212.26,8366.56,1.04,42.42,133.47,2388.42,8124.72,9.1162,0.02,332,2212,100.0,10.89,6.4996
2001-05-13 00:03:27,491.19,607.51,1495.2,1254.98,9.35,13.65,341.52,2324.52,8767.64,1.09,44.69,322.17,2388.69,8097.49,9.0336,0.02,368,2324,100.0,24.95,14.9166
2001-05-14 00:03:27,462.54,536.41,1261.94,1049.91,7.05,9.02,178.52,1915.69,8038.75,0.94,36.82,166.94,2028.58,7896.88,10.716,0.02,309,1915,84.93,14.63,8.6919
2001-05-15 00:03:27,518.67,642.42,1597.06,1413.79,14.62,21.61,564.28,2388.43,9102.58,1.31,47.59,532.08,2388.41,8177.29,8.3211,0.03,396,2388,100.0,39.38,23.7966
2001-05-16 00:03:27,445.0,549.84,1363.75,1132.03,3.91,5.71,141.65,2212.26,8364.62,1.04,42.24,133.73,2388.43,8127.94,9.124,0.02,332,2212,100.0,10.69,6.4373
2001-05-17 00:03:27,445.0,549.34,1357.42,1142.82,3.91,5.71,142.15,2212.24,8354.06,1.04,42.42,134.32,2388.43,8126.13,9.1296,0.02,332,2212,100.0,10.7,6.4614
2001-05-18 00:03:27,489.05,604.85,1502.78,1314.39,10.52,15.49,401.55,2319.41,8823.9,1.27,45.77,379.52,2388.56,8163.24,8.4898,0.03,370,2319,100.0,28.9,17.3503
2001-05-19 00:03:27,518.67,642.76,1597.03,1417.39,14.62,21.61,564.31,2388.43,9109.35,1.31,47.79,532.83,2388.4,8171.04,8.307,0.03,394,2388,100.0,39.37,23.6059
2001-05-20 00:03:27,489.05,604.9,1511.61,1308.62,10.52,15.49,402.75,2319.46,8819.87,1.27,45.82,379.39,2388.65,8169.82,8.5116,0.03,371,2319,100.0,29.1,17.3942
2001-05-21 00:03:27,445.0,549.55,1352.94,1136.04,3.91,5.71,142.11,2212.3,8363.01,1.04,42.4,133.77,2388.44,8130.83,9.1583,0.02,334,2212,100.0,10.72,6.4052
2001-05-22 00:03:27,449.44,555.88,1384.9,1144.15,5.48,8.0,199.9,2223.57,8394.25,1.05,42.31,187.53,2388.71,8110.05,9.1105,0.02,334,2223,100.0,15.11,8.9666
2001-05-23 00:03:27,489.05,605.4,1508.38,1310.01,10.52,15.49,402.59,2319.44,8822.22,1.27,45.79,379.46,2388.6,8173.98,8.4703,0.03,371,2319,100.0,28.97,17.5024
2001-05-24 00:03:27,489.05,605.01,1510.56,1327.88,10.52,15.49,404.1,2319.46,8821.61,1.27,45.8,379.64,2388.71,8170.33,8.5004,0.03,372,2319,100.0,29.09,17.4901
2001-05-25 00:03:27,518.67,643.26,1598.67,1424.8,14.62,21.61,565.6,2388.4,9108.8,1.31,47.8,532.98,2388.39,8177.26,8.2823,0.03,395,2388,100.0,39.37,23.8046
2001-05-26 00:03:27,489.05,605.07,1506.34,1317.29,10.52,15.49,403.43,2319.51,8829.3,1.27,45.61,380.08,2388.64,8174.16,8.4892,0.03,371,2319,100.0,28.91,17.5323
2001-05-27 00:03:27,491.19,607.62,1494.95,1256.94,9.35,13.66,342.76,2324.65,8770.63,1.1,44.88,323.17,2388.82,8100.23,8.9996,0.03,367,2324,100.0,25.04,14.8664
2001-05-28 00:03:27,449.44,555.88,1379.61,1143.92,5.48,8.0,199.28,2223.57,8394.82,1.05,42.28,188.36,2388.67,8117.84,9.0747,0.02,337,2223,100.0,14.92,9.1049
2001-05-29 00:03:27,518.67,642.49,1596.67,1417.39,14.62,21.61,566.8,2388.45,9111.89,1.31,48.05,534.3,2388.43,8183.16,8.276,0.03,395,2388,100.0,39.5,23.8198
2001-05-30 00:03:27,449.44,555.67,1379.2,1141.0,5.48,8.0,199.54,2223.59,8404.49,1.05,42.26,187.7,2388.76,8116.67,9.1069,0.02,338,2223,100.0,15.01,9.1226
2001-05-31 00:03:27,462.54,537.28,1268.28,1055.13,7.05,9.02,179.76,1915.78,8044.1,0.94,37.01,169.19,2028.7,7897.76,10.6735,0.02,308,1915,84.93,14.4,8.788
2001-06-01 00:03:27,491.19,607.66,1489.59,1269.68,9.35,13.65,343.13,2324.7,8779.18,1.09,44.88,323.96,2388.87,8104.92,9.0161,0.03,368,2324,100.0,24.98,14.9664
2001-06-02 00:03:27,491.19,607.05,1492.55,1265.19,9.35,13.65,343.45,2324.68,8781.37,1.1,44.9,323.35,2388.88,8108.27,9.0358,0.03,368,2324,100.0,25.06,14.904
2001-06-03 00:03:27,462.54,537.01,1259.88,1051.86,7.05,9.02,179.25,1915.77,8045.01,0.94,37.0,168.75,2028.76,7907.08,10.6627,0.02,307,1915,84.93,14.55,8.799
2001-06-04 00:03:27,518.67,643.31,1600.72,1424.65,14.62,21.61,567.1,2388.49,9120.84,1.31,47.99,534.64,2388.48,8187.14,8.29,0.03,397,2388,100.0,39.41,23.723
2001-06-05 00:03:27,445.0,549.97,1357.27,1149.66,3.91,5.71,142.49,2212.38,8376.09,1.05,42.55,134.1,2388.48,8136.41,9.1571,0.02,334,2212,100.0,10.83,6.4947
2001-06-06 00:03:27,449.44,556.01,1374.03,1143.05,5.48,8.0,200.14,2223.67,8408.73,1.05,42.52,188.35,2388.81,8120.59,9.0748,0.02,337,2223,100.0,15.28,9.0388
2001-06-07 00:03:27,449.44,555.98,1373.61,1141.96,5.48,8.0,201.0,2223.74,8406.31,1.05,42.49,188.78,2388.86,8121.23,9.0839,0.02,338,2223,100.0,15.14,9.1285
2001-06-08 00:03:27,462.54,537.03,1272.4,1055.63,7.05,9.02,180.27,1915.84,8059.25,0.94,37.03,168.92,2028.71,7904.64,10.6522,0.02,311,1915,84.93,14.78,8.7062
2001-06-09 00:03:27,489.05,605.34,1513.2,1319.68,10.52,15.49,404.99,2319.61,8835.21,1.27,46.07,382.24,2388.87,8186.35,8.4423,0.03,373,2319,100.0,29.28,17.5525
2001-06-10 00:03:27,445.0,549.71,1365.1,1141.09,3.91,5.71,143.21,2212.38,8380.12,1.05,42.49,134.73,2388.48,8141.67,9.0838,0.02,333,2212,100.0,10.9,6.4829
